row_id,timestamp,consensus,node_count,network_latency_ms,tx_throughput_tps,energy_joules_per_min,security_risk_score,vehicle_count,vehicle_count_variability,fault_tolerance_requirement,notes
1828,2026-02-04T21:38:44.502509,Raft,24,20.48,1.0,370.68,0.2113,139,12.11,0.583,
1829,2026-02-04T21:38:44.502509,PBFT,13,141.2,1.0,609.81,0.2255,139,12.11,0.7748,
1830,2026-02-04T21:38:44.502509,HotStuff,3,10.15,2149.9,639650.91,0.1519,139,12.11,0.7743,
1831,2026-02-04T21:39:44.502509,PoW,16,213.74,165.05,1843935.92,0.0921,162,2.01,0.4034,
1832,2026-02-04T21:39:44.502509,PoS,5,40.0,555.76,126943.35,0.1379,162,2.01,0.4294,
1833,2026-02-04T21:39:44.502509,Raft,24,81.52,2135.6,848732.84,0.1491,162,2.01,0.5747,
1834,2026-02-04T21:39:44.502509,PBFT,14,136.0,285.89,215746.68,0.1622,162,2.01,0.7504,
1835,2026-02-04T21:39:44.502509,HotStuff,3,55.11,126.57,46491.38,0.0925,162,2.01,0.7341,
1836,2026-02-04T21:40:44.502509,PoW,16,339.67,1.0,12084.65,0.2285,133,18.25,0.4088,
1837,2026-02-04T21:40:44.502509,PoS,4,116.86,280.2,89195.97,0.2529,133,18.25,0.4542,
1838,2026-02-04T21:40:44.502509,Raft,25,71.51,1.0,481.08,0.248,133,18.25,0.6341,
1839,2026-02-04T21:40:44.502509,PBFT,14,238.18,1057.88,815540.75,0.2801,133,18.25,0.7309,
1840,2026-02-04T21:40:44.502509,HotStuff,3,93.13,2063.73,723669.88,0.2403,133,18.25,0.8015,
1841,2026-02-04T21:41:44.502509,PoW,16,372.26,1.0,12673.65,0.0924,156,2.48,0.4196,
1842,2026-02-04T21:41:44.502509,PoS,5,157.48,1.0,317.78,0.1615,156,2.48,0.4461,
1843,2026-02-04T21:41:44.502509,Raft,24,63.18,680.83,320339.39,0.1135,156,2.48,0.5599,
1844,2026-02-04T21:41:44.502509,PBFT,14,94.48,463.42,360061.31,0.1652,156,2.48,0.743,
1845,2026-02-04T21:41:44.502509,HotStuff,3,28.48,98.09,28103.78,0.1413,156,2.48,0.7509,
1846,2026-02-04T21:42:44.502509,PoW,16,488.72,181.11,1535341.78,0.0938,190,2.34,0.391,
1847,2026-02-04T21:42:44.502509,PoS,4,149.14,495.0,123577.9,0.1459,190,2.34,0.4594,
1848,2026-02-04T21:42:44.502509,Raft,24,89.41,1911.15,740410.29,0.0731,190,2.34,0.5377,
1849,2026-02-04T21:42:44.502509,PBFT,13,199.58,121.13,88362.14,0.1859,190,2.34,0.775,
1850,2026-02-04T21:42:44.502509,HotStuff,4,66.56,1.0,389.52,0.1022,190,2.34,0.7459,
1851,2026-02-04T21:43:44.502509,PoW,16,482.98,1.0,10536.04,0.3055,134,34.64,0.444,
1852,2026-02-04T21:43:44.502509,PoS,4,52.02,1.0,325.05,0.4114,134,34.64,0.5133,
1853,2026-02-04T21:43:44.502509,Raft,25,5.0,1.0,341.47,0.4156,134,34.64,0.6572,
1854,2026-02-04T21:43:44.502509,PBFT,14,161.66,1.0,616.23,0.4238,134,34.64,0.8271,
1855,2026-02-04T21:43:44.502509,HotStuff,4,73.66,380.69,133298.1,0.3479,134,34.64,0.8066,
1856,2026-02-04T21:44:44.502509,PoW,16,277.29,1.0,7469.21,0.2164,160,22.17,0.4225,
1857,2026-02-04T21:44:44.502509,PoS,4,107.27,219.28,57382.23,0.3185,160,22.17,0.4373,
1858,2026-02-04T21:44:44.502509,Raft,26,107.48,5157.95,1914390.32,0.2822,160,22.17,0.6339,
1859,2026-02-04T21:44:44.502509,PBFT,14,218.89,1.0,1007.83,0.3019,160,22.17,0.7955,
1860,2026-02-04T21:44:44.502509,HotStuff,5,60.2,3318.89,1359748.33,0.2518,160,22.17,0.7781,
1861,2026-02-04T21:45:44.502509,PoW,17,450.55,1.0,13072.92,0.2928,151,36.95,0.4473,
1862,2026-02-04T21:45:44.502509,PoS,5,134.08,866.31,202510.62,0.4195,151,36.95,0.5056,
1863,2026-02-04T21:45:44.502509,Raft,26,89.91,1568.14,545568.53,0.347,151,36.95,0.639,
1864,2026-02-04T21:45:44.502509,PBFT,14,229.41,475.37,385887.92,0.4075,151,36.95,0.8008,
1865,2026-02-04T21:45:44.502509,HotStuff,5,57.29,1322.97,520980.93,0.3805,151,36.95,0.8324,
1866,2026-02-04T21:46:44.502509,PoW,16,697.66,1.0,7515.45,0.2862,177,31.59,0.4404,
1867,2026-02-04T21:46:44.502509,PoS,5,104.36,1.0,274.63,0.3864,177,31.59,0.5389,
1868,2026-02-04T21:46:44.502509,Raft,26,156.67,1.0,443.25,0.3684,177,31.59,0.618,
1869,2026-02-04T21:46:44.502509,PBFT,14,212.22,25.56,19204.71,0.4162,177,31.59,0.7999,
1870,2026-02-04T21:46:44.502509,HotStuff,5,79.04,1.0,336.26,0.3039,177,31.59,0.7835,
1871,2026-02-04T21:47:44.502509,PoW,15,702.83,25.08,292161.53,0.2329,119,20.37,0.4062,
1872,2026-02-04T21:47:44.502509,PoS,5,103.59,496.6,117701.44,0.2861,119,20.37,0.4326,
1873,2026-02-04T21:47:44.502509,Raft,25,132.29,1.0,176.91,0.2754,119,20.37,0.607,
1874,2026-02-04T21:47:44.502509,PBFT,14,374.46,382.57,250193.68,0.275,119,20.37,0.7683,
1875,2026-02-04T21:47:44.502509,HotStuff,6,86.79,1.0,544.06,0.2591,119,20.37,0.7603,
1876,2026-02-04T21:48:44.502509,PoW,15,561.29,9.56,107132.12,0.0798,188,2.19,0.4094,
1877,2026-02-04T21:48:44.502509,PoS,5,159.65,621.12,260313.13,0.1372,188,2.19,0.401,
1878,2026-02-04T21:48:44.502509,Raft,24,96.26,1.0,371.45,0.1436,188,2.19,0.5561,
1879,2026-02-04T21:48:44.502509,PBFT,13,374.79,1.0,741.54,0.1494,188,2.19,0.7261,
1880,2026-02-04T21:48:44.502509,HotStuff,5,86.05,1.0,253.77,0.1248,188,2.19,0.7211,
1881,2026-02-04T21:49:44.502509,PoW,15,398.47,1.0,10025.33,0.1127,86,9.34,0.3899,
1882,2026-02-04T21:49:44.502509,PoS,5,136.05,1.0,237.35,0.2125,86,9.34,0.4216,
1883,2026-02-04T21:49:44.502509,Raft,24,44.69,1.0,459.71,0.214,86,9.34,0.5482,
1884,2026-02-04T21:49:44.502509,PBFT,13,284.02,102.39,83067.99,0.2497,86,9.34,0.7209,
1885,2026-02-04T21:49:44.502509,HotStuff,5,22.96,2730.86,1128765.17,0.1508,86,9.34,0.7089,
1886,2026-02-04T21:50:44.502509,PoW,15,493.14,79.56,790479.06,0.208,143,20.56,0.5106,
1887,2026-02-04T21:50:44.502509,PoS,6,184.31,1.0,452.24,0.3212,143,20.56,0.4354,
1888,2026-02-04T21:50:44.502509,Raft,24,45.37,1.0,435.29,0.3026,143,20.56,0.6192,
1889,2026-02-04T21:50:44.502509,PBFT,13,400.62,1.0,733.94,0.3086,143,20.56,0.783,
1890,2026-02-04T21:50:44.502509,HotStuff,5,69.79,1.0,344.57,0.26,143,20.56,0.7521,
1891,2026-02-04T21:51:44.502509,PoW,16,405.97,1.0,10107.24,0.0759,147,1.78,0.3914,
1892,2026-02-04T21:51:44.502509,PoS,7,227.54,632.81,253929.1,0.1471,147,1.78,0.3878,
1893,2026-02-04T21:51:44.502509,Raft,24,62.65,4601.96,1488649.07,0.1254,147,1.78,0.5699,
1894,2026-02-04T21:51:44.502509,PBFT,13,318.12,1.0,948.16,0.178,147,1.78,0.7398,
1895,2026-02-04T21:51:44.502509,HotStuff,5,29.39,1.0,404.88,0.0688,147,1.78,0.7197,
1896,2026-02-04T21:52:44.502509,PoW,17,507.63,160.33,2115267.95,0.1247,138,9.73,0.3967,
1897,2026-02-04T21:52:44.502509,PoS,6,117.93,1.0,312.49,0.2111,138,9.73,0.4529,
1898,2026-02-04T21:52:44.502509,Raft,25,54.58,1.0,425.93,0.1704,138,9.73,0.61,
1899,2026-02-04T21:52:44.502509,PBFT,14,268.26,823.29,668815.83,0.223,138,9.73,0.7549,
1900,2026-02-04T21:52:44.502509,HotStuff,6,49.15,1072.43,395573.07,0.1767,138,9.73,0.7372,
1901,2026-02-04T21:53:44.502509,PoW,16,224.36,1.0,10866.41,0.1255,112,8.72,0.4101,
1902,2026-02-04T21:53:44.502509,PoS,5,194.16,264.68,83854.14,0.2055,112,8.72,0.4249,
1903,2026-02-04T21:53:44.502509,Raft,26,44.02,1.0,518.93,0.1559,112,8.72,0.5868,
1904,2026-02-04T21:53:44.502509,PBFT,14,132.42,361.62,254189.49,0.2191,112,8.72,0.7409,
1905,2026-02-04T21:53:44.502509,HotStuff,6,59.14,1883.57,865072.56,0.1685,112,8.72,0.7437,
1906,2026-02-04T21:54:44.502509,PoW,17,562.07,1.0,10473.85,0.1492,127,6.94,0.4155,
1907,2026-02-04T21:54:44.502509,PoS,4,63.01,614.64,132720.29,0.1896,127,6.94,0.4422,
1908,2026-02-04T21:54:44.502509,Raft,26,129.34,2199.42,748167.78,0.1622,127,6.94,0.5643,
1909,2026-02-04T21:54:44.502509,PBFT,12,359.5,398.54,306715.5,0.1842,127,6.94,0.7631,
1910,2026-02-04T21:54:44.502509,HotStuff,6,80.47,1.0,435.15,0.1214,127,6.94,0.7266,
1911,2026-02-04T21:55:44.502509,PoW,17,333.19,91.09,1256290.81,0.1157,156,9.94,0.3863,
1912,2026-02-04T21:55:44.502509,PoS,3,123.89,132.73,34034.98,0.1935,156,9.94,0.4576,
1913,2026-02-04T21:55:44.502509,Raft,26,156.08,2739.46,1338252.33,0.1442,156,9.94,0.5861,
1914,2026-02-04T21:55:44.502509,PBFT,12,117.64,1.0,843.75,0.2329,156,9.94,0.7527,
1915,2026-02-04T21:55:44.502509,HotStuff,7,61.8,75.45,35442.64,0.1455,156,9.94,0.7705,
1916,2026-02-04T21:56:44.502509,PoW,16,191.06,46.18,490942.19,0.1113,158,3.62,0.3768,
1917,2026-02-04T21:56:44.502509,PoS,3,140.91,1.0,285.52,0.1743,158,3.62,0.4162,
1918,2026-02-04T21:56:44.502509,Raft,27,178.4,805.43,318829.21,0.1254,158,3.62,0.5852,
1919,2026-02-04T21:56:44.502509,PBFT,13,322.99,974.05,841971.73,0.1567,158,3.62,0.7224,
1920,2026-02-04T21:56:44.502509,HotStuff,8,94.76,1301.14,630946.67,0.1383,158,3.62,0.7659,
1921,2026-02-04T21:57:44.502509,PoW,16,506.17,1.0,8532.11,0.2197,197,21.91,0.4317,
1922,2026-02-04T21:57:44.502509,PoS,3,136.25,1.0,231.84,0.3222,197,21.91,0.4706,
1923,2026-02-04T21:57:44.502509,Raft,27,201.98,1.0,480.67,0.2655,197,21.91,0.6372,
1924,2026-02-04T21:57:44.502509,PBFT,13,325.35,1.0,773.31,0.3083,197,21.91,0.7905,
1925,2026-02-04T21:57:44.502509,HotStuff,8,23.94,1.0,386.88,0.2841,197,21.91,0.7829,
1926,2026-02-04T21:58:44.502509,PoW,17,371.45,74.6,668432.36,0.1373,121,7.62,0.3901,
1927,2026-02-04T21:58:44.502509,PoS,4,121.44,448.33,138497.34,0.1772,121,7.62,0.4206,
1928,2026-02-04T21:58:44.502509,Raft,28,115.62,1559.54,511411.51,0.1975,121,7.62,0.5664,
1929,2026-02-04T21:58:44.502509,PBFT,13,190.03,1.0,1003.41,0.1849,121,7.62,0.7947,
1930,2026-02-04T21:58:44.502509,HotStuff,9,70.37,2613.93,1397059.97,0.1706,121,7.62,0.7494,
1931,2026-02-04T21:59:44.502509,PoW,17,328.91,1.0,9701.5,0.278,193,28.53,0.4487,
1932,2026-02-04T21:59:44.502509,PoS,4,137.17,373.4,152534.88,0.3378,193,28.53,0.4922,
1933,2026-02-04T21:59:44.502509,Raft,29,55.39,2874.24,905105.5,0.3292,193,28.53,0.6602,
1934,2026-02-04T21:59:44.502509,PBFT,14,337.04,1184.4,757732.57,0.3593,193,28.53,0.8234,
1935,2026-02-04T21:59:44.502509,HotStuff,9,129.94,1154.51,403553.32,0.307,193,28.53,0.8159,
1936,2026-02-04T22:00:44.502509,PoW,19,287.86,154.45,2540790.56,0.0931,100,3.81,0.3763,
1937,2026-02-04T22:00:44.502509,PoS,4,145.18,249.69,64841.05,0.1492,100,3.81,0.4089,
1938,2026-02-04T22:00:44.502509,Raft,29,43.77,1667.86,725454.48,0.1609,100,3.81,0.5935,
1939,2026-02-04T22:00:44.502509,PBFT,14,104.52,747.18,554960.98,0.1568,100,3.81,0.7167,
1940,2026-02-04T22:00:44.502509,HotStuff,9,99.01,1.0,451.43,0.087,100,3.81,0.7452,
1941,2026-02-04T22:01:44.502509,PoW,19,248.25,9.87,91988.01,0.1425,123,11.01,0.3954,
1942,2026-02-04T22:01:44.502509,PoS,4,75.36,1056.25,281823.0,0.1682,123,11.01,0.417,
1943,2026-02-04T22:01:44.502509,Raft,29,131.52,1528.71,650441.68,0.2067,123,11.01,0.5617,
1944,2026-02-04T22:01:44.502509,PBFT,14,225.75,1.0,910.71,0.2225,123,11.01,0.7813,
1945,2026-02-04T22:01:44.502509,HotStuff,10,112.73,1.0,392.93,0.174,123,11.01,0.7385,
1946,2026-02-04T22:02:44.502509,PoW,19,505.0,1.0,10379.2,0.17,122,13.61,0.4124,
1947,2026-02-04T22:02:44.502509,PoS,4,123.33,1.0,271.89,0.2183,122,13.61,0.4288,
1948,2026-02-04T22:02:44.502509,Raft,28,65.71,1334.98,473592.98,0.1943,122,13.61,0.5343,
1949,2026-02-04T22:02:44.502509,PBFT,15,250.59,745.33,512100.2,0.2655,122,13.61,0.7671,
1950,2026-02-04T22:02:44.502509,HotStuff,11,102.21,1.0,598.14,0.1649,122,13.61,0.7305,
1951,2026-02-04T22:03:44.502509,PoW,20,370.92,1.0,12827.49,0.1199,100,5.36,0.3725,
1952,2026-02-04T22:03:44.502509,PoS,3,83.95,623.44,190370.78,0.132,100,5.36,0.4189,
1953,2026-02-04T22:03:44.502509,Raft,27,150.26,306.32,179560.47,0.1626,100,5.36,0.5701,
1954,2026-02-04T22:03:44.502509,PBFT,15,108.81,391.56,394771.16,0.2249,100,5.36,0.7123,
1955,2026-02-04T22:03:44.502509,HotStuff,11,86.37,1.0,311.63,0.1269,100,5.36,0.7504,
1956,2026-02-04T22:04:44.502509,PoW,20,547.19,1.0,8102.15,0.1787,83,13.63,0.4298,
1957,2026-02-04T22:04:44.502509,PoS,3,92.3,1.0,289.57,0.2249,83,13.63,0.4384,
1958,2026-02-04T22:04:44.502509,Raft,27,5.0,1491.23,527206.44,0.2197,83,13.63,0.5809,
1959,2026-02-04T22:04:44.502509,PBFT,14,228.59,668.91,531570.64,0.2452,83,13.63,0.7585,
1960,2026-02-04T22:04:44.502509,HotStuff,11,101.41,519.74,240493.7,0.1984,83,13.63,0.7652,
1961,2026-02-04T22:05:44.502509,PoW,19,499.33,1.0,16340.85,0.1702,104,12.08,0.4252,
1962,2026-02-04T22:05:44.502509,PoS,4,76.02,1018.73,402682.88,0.1871,104,12.08,0.4231,
1963,2026-02-04T22:05:44.502509,Raft,28,117.32,1.0,409.64,0.2203,104,12.08,0.6233,
1964,2026-02-04T22:05:44.502509,PBFT,13,336.85,1.0,783.44,0.2482,104,12.08,0.7697,
1965,2026-02-04T22:05:44.502509,HotStuff,11,109.47,1.0,358.45,0.1874,104,12.08,0.7713,
1966,2026-02-04T22:06:44.502509,PoW,19,577.99,1.0,11556.1,0.0794,142,1.0,0.3957,
1967,2026-02-04T22:06:44.502509,PoS,5,121.69,103.81,38964.01,0.135,142,1.0,0.4046,
1968,2026-02-04T22:06:44.502509,Raft,28,55.74,1.0,466.4,0.1117,142,1.0,0.5876,
1969,2026-02-04T22:06:44.502509,PBFT,13,229.49,1.0,790.37,0.1032,142,1.0,0.6905,
1970,2026-02-04T22:06:44.502509,HotStuff,10,88.87,765.39,286608.17,0.0813,142,1.0,0.7039,
1971,2026-02-04T22:07:44.502509,PoW,20,769.23,1.0,13116.77,0.2078,172,15.17,0.3921,
1972,2026-02-04T22:07:44.502509,PoS,3,139.1,364.24,83796.61,0.2124,172,15.17,0.4389,
1973,2026-02-04T22:07:44.502509,Raft,29,86.35,2261.29,1163538.37,0.2493,172,15.17,0.5966,
1974,2026-02-04T22:07:44.502509,PBFT,13,91.36,1.0,1143.39,0.2626,172,15.17,0.7842,
1975,2026-02-04T22:07:44.502509,HotStuff,10,69.93,1.0,324.73,0.2288,172,15.17,0.8094,
1976,2026-02-04T22:08:44.502509,PoW,20,669.87,1.0,12381.5,0.2097,85,19.38,0.3962,
1977,2026-02-04T22:08:44.502509,PoS,3,120.79,1.0,392.97,0.2542,85,19.38,0.4449,
1978,2026-02-04T22:08:44.502509,Raft,29,88.83,5392.15,2345395.43,0.2896,85,19.38,0.5703,
1979,2026-02-04T22:08:44.502509,PBFT,13,251.56,224.04,165300.6,0.3216,85,19.38,0.7667,
1980,2026-02-04T22:08:44.502509,HotStuff,10,90.37,1.0,574.97,0.2383,85,19.38,0.764,
1981,2026-02-04T22:09:44.502509,PoW,19,640.83,198.81,1994128.2,0.1393,160,9.15,0.4103,
1982,2026-02-04T22:09:44.502509,PoS,3,113.02,652.35,229547.14,0.2016,160,9.15,0.4364,
1983,2026-02-04T22:09:44.502509,Raft,29,175.59,1003.01,645817.34,0.1611,160,9.15,0.5884,
1984,2026-02-04T22:09:44.502509,PBFT,14,100.15,1.0,923.21,0.2154,160,9.15,0.7693,
1985,2026-02-04T22:09:44.502509,HotStuff,10,77.17,587.49,157362.31,0.1597,160,9.15,0.7449,
1986,2026-02-04T22:10:44.502509,PoW,19,362.96,1.0,12402.78,0.0884,122,4.85,0.353,
1987,2026-02-04T22:10:44.502509,PoS,4,206.33,1.0,335.05,0.1499,122,4.85,0.4142,
1988,2026-02-04T22:10:44.502509,Raft,28,108.14,1256.75,566649.03,0.1602,122,4.85,0.5917,
1989,2026-02-04T22:10:44.502509,PBFT,15,355.38,676.22,505138.08,0.1998,122,4.85,0.7278,
1990,2026-02-04T22:10:44.502509,HotStuff,10,101.92,1.0,437.81,0.1057,122,4.85,0.7234,
1991,2026-02-04T22:11:44.502509,PoW,19,380.99,1.0,11781.14,0.1533,151,9.66,0.4062,
1992,2026-02-04T22:11:44.502509,PoS,4,99.54,168.67,46267.02,0.1702,151,9.66,0.4045,
1993,2026-02-04T22:11:44.502509,Raft,28,128.22,47.95,26275.91,0.1823,151,9.66,0.5751,
1994,2026-02-04T22:11:44.502509,PBFT,15,240.6,1.0,1135.52,0.2146,151,9.66,0.7554,
1995,2026-02-04T22:11:44.502509,HotStuff,11,182.03,1.0,499.7,0.1796,151,9.66,0.7608,
1996,2026-02-04T22:12:44.502509,PoW,20,439.36,1.0,11934.49,0.0812,142,3.85,0.3715,
1997,2026-02-04T22:12:44.502509,PoS,5,107.73,1.0,166.52,0.178,142,3.85,0.4221,
1998,2026-02-04T22:12:44.502509,Raft,29,139.94,812.62,454420.16,0.1588,142,3.85,0.5885,
1999,2026-02-04T22:12:44.502509,PBFT,15,169.17,1.0,742.47,0.1772,142,3.85,0.7396,
2000,2026-02-04T22:12:44.502509,HotStuff,10,107.84,1935.31,577612.31,0.1283,142,3.85,0.7135,
2001,2026-02-04T22:13:44.502509,PoW,21,569.87,76.74,1485603.51,0.0969,191,1.0,0.3695,
2002,2026-02-04T22:13:44.502509,PoS,5,151.98,337.1,87941.13,0.1159,191,1.0,0.4436,
2003,2026-02-04T22:13:44.502509,Raft,29,33.09,1.0,275.39,0.1382,191,1.0,0.585,
2004,2026-02-04T22:13:44.502509,PBFT,14,130.52,945.66,1081556.41,0.1617,191,1.0,0.7306,
2005,2026-02-04T22:13:44.502509,HotStuff,9,103.93,1172.87,480202.97,0.0523,191,1.0,0.7439,
2006,2026-02-04T22:14:44.502509,PoW,20,580.21,1.0,13837.98,0.1148,81,1.61,0.3853,
2007,2026-02-04T22:14:44.502509,PoS,4,105.04,300.17,90359.64,0.127,81,1.61,0.4077,
2008,2026-02-04T22:14:44.502509,Raft,29,157.84,888.77,380991.43,0.1618,81,1.61,0.5579,
2009,2026-02-04T22:14:44.502509,PBFT,14,248.23,1.0,626.6,0.1083,81,1.61,0.7034,
2010,2026-02-04T22:14:44.502509,HotStuff,9,20.28,2771.03,899970.74,0.0832,81,1.61,0.7103,
2011,2026-02-04T22:15:44.502509,PoW,20,192.66,1.0,13396.22,0.2829,131,28.43,0.4224,
2012,2026-02-04T22:15:44.502509,PoS,5,181.66,479.05,180621.5,0.355,131,28.43,0.4683,
2013,2026-02-04T22:15:44.502509,Raft,30,113.51,1.0,501.05,0.3352,131,28.43,0.6864,
2014,2026-02-04T22:15:44.502509,PBFT,15,117.24,1.0,842.95,0.3567,131,28.43,0.7961,
2015,2026-02-04T22:15:44.502509,HotStuff,9,58.42,2301.9,1263392.06,0.307,131,28.43,0.7851,
2016,2026-02-04T22:16:44.502509,PoW,19,429.03,67.73,676349.17,0.1066,103,5.87,0.3606,
2017,2026-02-04T22:16:44.502509,PoS,6,132.7,4.84,1480.96,0.1513,103,5.87,0.4089,
2018,2026-02-04T22:16:44.502509,Raft,30,164.26,1.0,424.18,0.1736,103,5.87,0.5697,
2019,2026-02-04T22:16:44.502509,PBFT,15,235.28,726.8,825126.89,0.1472,103,5.87,0.7414,
2020,2026-02-04T22:16:44.502509,HotStuff,10,19.86,1.0,381.6,0.1235,103,5.87,0.7483,
2021,2026-02-04T22:17:44.502509,PoW,19,344.76,63.48,567781.02,0.1511,104,8.18,0.3945,
2022,2026-02-04T22:17:44.502509,PoS,6,108.76,190.07,27686.9,0.1685,104,8.18,0.4144,
2023,2026-02-04T22:17:44.502509,Raft,30,127.44,1196.29,789402.8,0.1403,104,8.18,0.5695,
2024,2026-02-04T22:17:44.502509,PBFT,15,173.26,939.06,903166.71,0.1986,104,8.18,0.744,
2025,2026-02-04T22:17:44.502509,HotStuff,10,125.95,1.0,496.66,0.1354,104,8.18,0.7519,
2026,2026-02-04T22:18:44.502509,PoW,19,507.54,53.13,496901.21,0.0896,113,2.02,0.3826,
2027,2026-02-04T22:18:44.502509,PoS,5,157.38,323.34,92612.45,0.1311,113,2.02,0.3993,
2028,2026-02-04T22:18:44.502509,Raft,30,103.28,925.48,378803.06,0.1168,113,2.02,0.5589,
2029,2026-02-04T22:18:44.502509,PBFT,15,243.04,1.0,820.88,0.1505,113,2.02,0.7276,
2030,2026-02-04T22:18:44.502509,HotStuff,10,49.08,1239.67,582607.39,0.0897,113,2.02,0.6954,
2031,2026-02-04T22:19:44.502509,PoW,19,670.89,92.52,994010.31,0.1449,198,7.92,0.4244,
2032,2026-02-04T22:19:44.502509,PoS,5,98.74,1.0,324.08,0.1669,198,7.92,0.4004,
2033,2026-02-04T22:19:44.502509,Raft,30,163.02,2595.41,1235107.68,0.178,198,7.92,0.6089,
2034,2026-02-04T22:19:44.502509,PBFT,15,217.54,849.6,733311.2,0.1902,198,7.92,0.7693,
2035,2026-02-04T22:19:44.502509,HotStuff,10,60.1,2056.71,553278.5,0.1557,198,7.92,0.7436,
2036,2026-02-04T22:20:44.502509,PoW,18,625.27,18.13,226377.27,0.3117,130,37.97,0.4934,
2037,2026-02-04T22:20:44.502509,PoS,5,160.22,19.15,5992.07,0.4138,130,37.97,0.4549,
2038,2026-02-04T22:20:44.502509,Raft,29,94.06,855.28,356499.38,0.4129,130,37.97,0.6609,
2039,2026-02-04T22:20:44.502509,PBFT,15,207.54,131.17,76949.09,0.45,130,37.97,0.8222,
2040,2026-02-04T22:20:44.502509,HotStuff,9,42.63,1.0,417.3,0.3744,130,37.97,0.8154,
2041,2026-02-04T22:21:44.502509,PoW,17,580.17,121.97,1335073.6,0.0825,145,3.43,0.3908,
2042,2026-02-04T22:21:44.502509,PoS,5,150.91,182.58,55242.53,0.1198,145,3.43,0.4437,
2043,2026-02-04T22:21:44.502509,Raft,29,156.31,1.0,448.71,0.1526,145,3.43,0.6141,
2044,2026-02-04T22:21:44.502509,PBFT,15,241.78,1.0,646.62,0.2094,145,3.43,0.7579,
2045,2026-02-04T22:21:44.502509,HotStuff,9,51.75,1.0,402.31,0.1068,145,3.43,0.6822,
2046,2026-02-04T22:22:44.502509,PoW,17,187.95,93.05,1309865.78,0.1059,161,4.6,0.38,
2047,2026-02-04T22:22:44.502509,PoS,6,73.64,376.34,124397.44,0.1367,161,4.6,0.4139,
2048,2026-02-04T22:22:44.502509,Raft,29,181.64,2324.72,1129939.15,0.1162,161,4.6,0.5676,
2049,2026-02-04T22:22:44.502509,PBFT,14,104.39,1256.98,885250.77,0.1601,161,4.6,0.739,
2050,2026-02-04T22:22:44.502509,HotStuff,10,126.14,4695.18,2270350.42,0.1166,161,4.6,0.7146,
2051,2026-02-04T22:23:44.502509,PoW,17,461.83,149.79,1200250.26,0.178,164,15.13,0.4384,
2052,2026-02-04T22:23:44.502509,PoS,6,192.81,1.0,375.37,0.2107,164,15.13,0.4466,
2053,2026-02-04T22:23:44.502509,Raft,29,106.32,1348.01,653748.85,0.2283,164,15.13,0.5931,
2054,2026-02-04T22:23:44.502509,PBFT,14,154.23,1.0,592.51,0.2733,164,15.13,0.7816,
2055,2026-02-04T22:23:44.502509,HotStuff,9,55.24,1.0,502.55,0.1877,164,15.13,0.7831,
2056,2026-02-04T22:24:44.502509,PoW,17,748.06,101.66,1331265.54,0.1305,127,11.14,0.4006,
2057,2026-02-04T22:24:44.502509,PoS,6,146.12,102.99,33597.31,0.2383,127,11.14,0.4323,
2058,2026-02-04T22:24:44.502509,Raft,30,130.62,1857.38,1034738.25,0.1765,127,11.14,0.5633,
2059,2026-02-04T22:24:44.502509,PBFT,14,178.96,1279.67,1103382.89,0.2252,127,11.14,0.7681,
2060,2026-02-04T22:24:44.502509,HotStuff,9,132.62,1.0,246.2,0.1655,127,11.14,0.7138,
2061,2026-02-04T22:25:44.502509,PoW,16,402.77,161.83,1883544.23,0.1775,158,12.85,0.42,
2062,2026-02-04T22:25:44.502509,PoS,6,196.41,1.0,327.14,0.2171,158,12.85,0.4644,
2063,2026-02-04T22:25:44.502509,Raft,30,107.23,3804.4,1564425.44,0.2561,158,12.85,0.6459,
2064,2026-02-04T22:25:44.502509,PBFT,14,231.46,253.39,170570.48,0.2693,158,12.85,0.7364,
2065,2026-02-04T22:25:44.502509,HotStuff,9,120.42,1.0,378.19,0.1774,158,12.85,0.7487,
2066,2026-02-04T22:26:44.502509,PoW,16,598.23,1.0,11544.03,0.1811,106,10.48,0.3742,
2067,2026-02-04T22:26:44.502509,PoS,6,25.75,477.3,133027.36,0.2131,106,10.48,0.4327,
2068,2026-02-04T22:26:44.502509,Raft,30,143.81,1.0,291.92,0.1752,106,10.48,0.5924,
2069,2026-02-04T22:26:44.502509,PBFT,14,249.3,1.0,805.3,0.2411,106,10.48,0.7513,
2070,2026-02-04T22:26:44.502509,HotStuff,9,161.71,2337.06,633327.73,0.1704,106,10.48,0.7631,attack_detected
2071,2026-02-04T22:27:44.502509,PoW,16,342.13,62.42,610784.78,0.2262,176,21.33,0.4185,
2072,2026-02-04T22:27:44.502509,PoS,6,93.61,427.87,171923.69,0.2846,176,21.33,0.4738,
2073,2026-02-04T22:27:44.502509,Raft,29,108.62,1.0,274.18,0.2439,176,21.33,0.5875,
2074,2026-02-04T22:27:44.502509,PBFT,15,179.64,614.46,373388.07,0.317,176,21.33,0.7837,
2075,2026-02-04T22:27:44.502509,HotStuff,10,79.04,1597.47,747607.38,0.2745,176,21.33,0.8046,
2076,2026-02-04T22:28:44.502509,PoW,15,756.06,1.0,14947.02,0.2422,140,24.82,0.4024,
2077,2026-02-04T22:28:44.502509,PoS,5,117.96,98.4,37757.69,0.3109,140,24.82,0.4586,
